bigram,freq
"('prinz', 'eine')",2
"('es', 'keine')",2
"('kein', 'gras')",2
"('gras', 'ich')",2
"('bin', 'kein')",2
"('das', 'sind')",2
"('mich', 'am')",2
"('drei', 'mal')",2
"('und', 'war')",2
"('sehr', 'unglücklich')",2
"('vertraute', 'er')",2
"('anschauen', 'und')",2
"('meinen', 'planeten')",2
"('die', 'mich')",2
"('nach', 'ihren')",2
"('hinter', 'den')",2
"('sie', 'lieben')",2
"('zu', 'können')",2
"('seinen', 'planeten')",2
"('fegte', 'er')",2
"('er', 'besaß')",2
"('den', 'erloschenen')",2
"('auch', 'die')",2
"('dachte', 'er')",2
"('und', 'als')",2
"('das', 'bedürfnis')",2
"('bedürfnis', 'zu')",2
"('zu', 'der')",2
"('der', 'blume')",2
"('versuche', 'glücklich')",2
"('war', 'überrascht')",2
"('dich', 'sagte')",2
"('weg', 'ich')",2
"('so', 'wunderschön')",2
"('was', 'die')",2
"('ich', 'keine')",2
"('dich', 'auf')",2
"('war', 'eine')",2
"('einen', 'besuch')",2
"('freute', 'er')",2
"('sich', 'als')",2
"('prinzen', 'sah')",2
"('sah', 'und')",2
"('gesehen', 'er')",2
"('sehr', 'einfach')",2
"('menschen', 'sind')",2
"('damit', 'ich')",2
"('stolz', 'darauf')",2
"('schaute', 'sich')",2
"('doch', 'der')",2
"('eines', 'königs')",2
"('zum', 'schlafen')",2
"('schlafen', 'dann')",2
"('dann', 'befehle')",2
"('befehle', 'ich')",2
"('noch', 'mal')",2
"('mich', 'ein')",2
"('kann', 'nicht')",2
"('den', 'befehl')",2
"('dass', 'sich')",2
"('einen', 'meeresvogel')",2
"('der', 'general')",2
"('es', 'wäre')",2
"('ich', 'befehle')",2
"('befehle', 'dir')",2
"('könig', 'und')",2
"('könig', 'denn')",2
"('über', 'alles')",2
"('alles', 'antwortete')",2
"('das', 'alles')",2
"('und', 'auch')",2
"('eine', 'große')",2
"('seinen', 'stuhl')",2
"('ich', 'würde')",2
"('general', 'den')",2
"('befehl', 'geben')",2
"('geben', 'würde')",2
"('sich', 'ins')",2
"('sind', 'wie')",2
"('um', 'meinen')",2
"('abließ', 'wenn')",2
"('aber', 'da')",2
"('die', 'umstände')",2
"('wird', 'das')",2
"('das', 'sein')",2
"('heute', 'abend')",2
"('wirst', 'sehen')",2
"('sehen', 'wie')",2
"('ihm', 'der')",2
"('nichts', 'mehr')",2
"('mehr', 'zu')",2
"('tun', 'sagte')",2
"('geh', 'nicht')",2
"('nicht', 'fort')",2
"('so', 'stolz')",2
"('mache', 'dich')",2
"('den', 'man')",2
"('doch', 'nicht')",2
"('war', 'noch')",2
"('noch', 'nicht')",2
"('bin', 'sehr')",2
"('zu', 'schauen')",2
"('ist', 'auch')",2
"('so', 'wirst')",2
"('über', 'dich')",2
"('dich', 'selbst')",2
"('sprechen', 'sagte')",2
"('ein', 'urteil')",2
"('habe', 'den')",2
"('eine', 'alte')",2
"('alte', 'ratte')",2
"('über', 'diese')",2
"('zeit', 'zu')",2
"('nein', 'sagte')",2
"('er', 'wollte')",2
"('weil', 'der')",2
"('er', 'legte')",2
"('eitle', 'menschen')",2
"('einen', 'merkwürdigen')",2
"('der', 'einen')",2
"('eitle', 'der')",2
"('was', 'muss')",2
"('hörte', 'ihn')",2
"('ich', 'der')",2
"('planeten', 'bin')",2
"('deinem', 'planeten')",2
"('wieder', 'auf')",2
"('wohnte', 'ein')",2
"('fragte', 'ihn')",2
"('säufer', 'zu')",2
"('auf', 'und')",2
"('und', 'davon')",2
"('davon', 'die')",2
"('war', 'so')",2
"('nicht', 'einmal')",2
"('und', 'sieben')",2
"('fünfhunderteine', 'million')",2
"('weiß', 'es')",2
"('so', 'viel')",2
"('hob', 'den')",2
"('ich', 'nur')",2
"('machte', 'einen')",2
"('habe', 'keine')",2
"('verstand', 'dass')",2
"('dinger', 'die')",2
"('zum', 'träumen')",2
"('sache', 'ich')",2
"('genau', 'so')",2
"('schon', 'einen')",2
"('was', 'bringt')",2
"('zu', 'besitzen')",2
"('sein', 'so')",2
"('prinz', 'er')",2
"('gehören', 'sie')",2
"('als', 'erster')",2
"('das', 'reicht')",2
"('du', 'einen')",2
"('niemandem', 'gehört')",2
"('gehört', 'so')",2
"('so', 'gehört')",2
"('dir', 'wenn')",2
"('du', 'eine')",2
"('eine', 'idee')",2
"('und', 'mir')",2
"('vor', 'mir')",2
"('stimmt', 'wohl')",2
"('wohl', 'sagte')",2
"('sie', 'und')",2
"('nicht', 'zufrieden')",2
"('den', 'hals')",2
"('und', 'mitnehmen')",2
"('mir', 'eine')",2
"('du', 'kannst')",2
"('kann', 'sie')",2
"('das', 'bedeutet')",2
"('ist', 'alles')",2
"('reicht', 'schon')",2
"('prinz', 'es')",2
"('blume', 'die')",2
"('eine', 'straßenlaterne')",2
"('straßenlaterne', 'und')",2
"('einen', 'laternenanzünder')",2
"('dennoch', 'ist')",2
"('blume', 'wenn')",2
"('blume', 'das')",2
"('ist', 'wirklich')",2
"('es', 'schön')",2
"('ist', 'als')",2
"('warum', 'hast')",2
"('die', 'laterne')",2
"('guten', 'abend')",2
"('abend', 'und')",2
"('er', 'zündete')",2
"('tag', 'und')",2
"('war', 'das')",2
"('aus', 'und')",2
"('nicht', 'geändert')",2
"('sich', 'von')",2
"('pro', 'minute')",2
"('bei', 'dir')",2
"('die', 'tage')",2
"('überhaupt', 'nicht')",2
"('einen', 'monat')",2
"('anzünder', 'der')",2
"('dich', 'ausruhen')",2
"('man', 'kann')",2
"('planet', 'ist')",2
"('klein', 'dass')",2
"('mit', 'drei')",2
"('immer', 'in')",2
"('du', 'und')",2
"('der', 'tag')",2
"('so', 'lange')",2
"('dann', 'bringt')",2
"('allen', 'anderen')",2
"('der', 'einzige')",2
"('nicht', 'lächerlich')",2
"('kerl', 'ist')",2
"('um', 'das')",2
"('ein', 'alter')",2
"('war', 'schon')",2
"('der', 'alte')",2
"('das', 'für')",2
"('hier', 'ich')",2
"('geograph', 'das')",2
"('sich', 'die')",2
"('die', 'städte')",2
"('an', 'er')",2
"('und', 'wüsten')",2
"('geograph', 'aber')",2
"('geograph', 'eine')",2
"('eine', 'untersuchung')",2
"('untersuchung', 'über')",2
"('forscher', 'der')",2
"('macht', 'man')",2
"('nein', 'das')",2
"('du', 'kommst')",2
"('bist', 'ein')",2
"('prinz', 'ist')",2
"('wir', 'schreiben')",2
"('was', 'heißt')",2
"('heißt', 'vergänglich')",2
"('selten', 'dass')",2
"('dass', 'ein')",2
"('können', 'wieder')",2
"('wieder', 'ausbrechen')",2
"('für', 'uns')",2
"('uns', 'auf')",2
"('auf', 'das')",2
"('die', 'er')",2
"('dass', 'etwas')",2
"('von', 'baldigem')",2
"('baldigem', 'verschwinden')",2
"('hat', 'nur')",2
"('nur', 'vier')",2
"('dornen', 'um')",2
"('sich', 'gegen')",2
"('gegen', 'die')",2
"('welt', 'zu')",2
"('für', 'einen')",2
"('weg', 'und')",2
"('war', 'in')",2
"('seiner', 'blume')",2
"('blume', 'der')",2
"('erde', 'ist')",2
"('natürlich', 'nicht')",2
"('das', 'heißt')",2
"('zwei', 'milliarden')",2
"('sagen', 'dass')",2
"('auf', 'allen')",2
"('die', 'anzünder')",2
"('anzünder', 'in')",2
"('der', 'reihe')",2
"('dann', 'die')",2
"('die', 'in')",2
"('in', 'afrika')",2
"('der', 'einzigen')",2
"('einzigen', 'laterne')",2
"('laterne', 'am')",2
"('nicht', 'kennen')",2
"('die', 'zwei')",2
"('die', 'auf')",2
"('wie', 'für')",2
"('für', 'sie')",2
"('zwanzig', 'meilen')",2
"('gute', 'nacht')",2
"('mich', 'sagte')",2
"('schau', 'dir')",2
"('genau', 'über')",2
"('ist', 'schön')",2
"('du', 'hier')",2
"('sie', 'schwiegen')",2
"('wo', 'sind')",2
"('ist', 'ganz')",2
"('schaute', 'sie')",2
"('lange', 'an')",2
"('an', 'du')",2
"('hast', 'nicht')",2
"('schlange', 'sie')",2
"('erde', 'aus')",2
"('mit', 'dir')",2
"('so', 'schwach')",2
"('oh', 'ich')",2
"('prinz', 'aber')",2
"('sprichst', 'du')",2
"('sie', 'alle')",2
"('prinz', 'höflich')",2
"('blume', 'hatte')",2
"('wo', 'man')",2
"('hohen', 'berg')",2
"('tag', 'guten')",2
"('tag', 'antwortete')",2
"('das', 'echo')",2
"('ihr', 'wer')",2
"('er', 'ich')",2
"('allein', 'ich')",2
"('er', 'er')",2
"('alles', 'ist')",2
"('haben', 'keine')",2
"('was', 'man')",2
"('er', 'es')",2
"('sagten', 'die')",2
"('sie', 'an')",2
"('alle', 'gleich')",2
"('machen', 'und')",2
"('ich', 'wäre')",2
"('ins', 'gras')",2
"('fuchs', 'auf')",2
"('du', 'sagte')",2
"('prinz', 'du')",2
"('fuchs', 'sagte')",2
"('fuchs', 'ich')",2
"('hier', 'sagte')",2
"('suchst', 'du')",2
"('ich', 'suche')",2
"('hühner', 'nein')",2
"('vertraut', 'machen')",2
"('der', 'aussieht')",2
"('aussieht', 'wie')",2
"('du', 'brauchst')",2
"('bin', 'für')",2
"('wie', 'hunderttausend')",2
"('hunderttausend', 'andere')",2
"('mich', 'zähmst')",2
"('welt', 'einmalig')",2
"('einmalig', 'sein')",2
"('sieht', 'man')",2
"('oh', 'das')",2
"('mein', 'leben')",2
"('ähneln', 'sich')",2
"('wird', 'mein')",2
"('werde', 'den')",2
"('unter', 'die')",2
"('wie', 'musik')",2
"('rein', 'gar')",2
"('nichts', 'und')",2
"('goldene', 'haare')",2
"('zähme', 'mich')",2
"('viel', 'zeit')",2
"('mehr', 'um')",2
"('haben', 'die')",2
"('die', 'gleiche')",2
"('du', 'zum')",2
"('um', 'vier')",2
"('vier', 'uhr')",2
"('mein', 'herz')",2
"('also', 'ist')",2
"('bis', 'zum')",2
"('einmalig', 'auf')",2
"('ein', 'geheimnis')",2
"('und', 'ihr')",2
"('mein', 'fuchs')",2
"('waren', 'sehr')",2
"('für', 'euch')",2
"('man', 'sieht')",2
"('wesentliche', 'ist')",2
"('augen', 'unsichtbar')",2
"('die', 'zeit')",2
"('zeit', 'die')",2
"('deine', 'rose')",2
"('rose', 'geopfert')",2
"('die', 'sie')",2
"('sie', 'so')",2
"('so', 'bedeutsam')",2
"('bedeutsam', 'macht')",2
"('ich', 'für')",2
"('für', 'meine')",2
"('macht', 'sagte')",2
"('erinnern', 'die')",2
"('wirst', 'immer')",2
"('was', 'du')",2
"('bin', 'verantwortlich')",2
"('mal', 'nach')",2
"('ein', 'erleuchteter')",2
"('erleuchteter', 'schnellzug')",2
"('haben', 'es')",2
"('weichensteller', 'und')",2
"('weichensteller', 'sie')",2
"('wohin', 'sie')",2
"('sie', 'wollen')",2
"('an', 'eine')",2
"('der', 'händler')",2
"('pro', 'woche')",2
"('woche', 'und')",2
"('das', 'schon')",2
"('man', 'mit')",2
"('ruhe', 'zu')",2
"('zu', 'einem')",2
"('einem', 'brunnen')",2
"('brunnen', 'laufen')",2
"('her', 'und')",2
"('trinken', 'und')",2
"('auch', 'ich')",2
"('und', 'antwortete')",2
"('froh', 'dass')",2
"('auch', 'durst')",2
"('ich', 'machte')",2
"('zu', 'suchen')",2
"('frage', 'er')",2
"('das', 'herz')",2
"('schwieg', 'ich')",2
"('er', 'setzte')",2
"('sich', 'hin')",2
"('ich', 'setzte')",2
"('setzte', 'mich')",2
"('stille', 'sagte')",2
"('junge', 'war')",2
"('ist', 'unsichtbar')",2
"('geschlossenen', 'augen')",2
"('eine', 'hülle')",2
"('mir', 'noch')",2
"('aus', 'wie')",2
"('da', 'war')",2
"('das', 'seil')",2
"('lass', 'mich')",2
"('zu', 'schwer')",2
"('den', 'eimer')",2
"('war', 'köstlich')",2
"('den', 'sternen')",2
"('ein', 'geschenk')",2
"('sie', 'suchen')",2
"('ich', 'und')",2
"('meiner', 'tasche')",2
"('sehen', 'ein')",2
"('maulkorb', 'und')",2
"('herz', 'zog')",2
"('zog', 'sich')",2
"('sagte', 'weißt')",2
"('der', 'stelle')",2
"('prinz', 'errötete')",2
"('deiner', 'maschine')",2
"('er', 'erwiderte')",2
"('natürlich', 'du')",2
"('heute', 'nacht')",2
"('der', 'mauer')",2
"('durch', 'den')",2
"('den', 'sand')",2
"('fühlte', 'wie')",2
"('nach', 'hause')",2
"('nichts', 'auf')",2
"('um', 'einiges')",2
"('etwas', 'außergewöhnliches')",2
"('er', 'lächelte')",2
"('angst', 'er')",2
"('hatte', 'angst')",2
"('dieses', 'lachen')",2
"('in', 'dieser')",2
"('dieser', 'nacht')",2
"('stern', 'wird')",2
"('der', 'schlange')",2
"('dem', 'stern')",2
"('natürlich', 'es')",2
"('nachts', 'in')",2
"('dem', 'wasser')",2
"('wasser', 'was')",2
"('dich', 'sein')",2
"('deine', 'freunde')",2
"('sein', 'es')",2
"('haben', 'nicht')",2
"('wirst', 'sterne')",2
"('sterne', 'haben')",2
"('himmel', 'schaust')",2
"('sein', 'als')",2
"('einem', 'von')",2
"('die', 'lachen')",2
"('lachen', 'können')",2
"('trost', 'gefunden')",2
"('wird', 'sein')",2
"('als', 'hätte')",2
"('so', 'aussehen')",2
"('dir', 'das')",2
"('sterne', 'werden')",2
"('millionen', 'glöckchen')",2
"('einen', 'schritt')",2
"('sie', 'ist')",2
"('auf', 'seinem')",2
"('seinem', 'planeten')",2
"('er', 'wird')",2
"('mal', 'sage')",2
"('sage', 'ich')",2
"('euch', 'die')",2
"('schaut', 'euch')",2
"('war', 'habe')",1
"('einem', 'buch')",1
"('buch', 'über')",1
"('den', 'urwald')",1
"('urwald', 'das')",1
"('das', 'den')",1
"('den', 'titel')",1
"('titel', 'erlebte')",1
"('erlebte', 'geschichten')",1
"('geschichten', 'trug')",1
"('trug', 'das')",1
"('ein', 'wunderschönes')",1
"('wunderschönes', 'bild')",1
"('bild', 'gesehen')",1
"('gesehen', 'es')",1
"('die', 'ein')",1
"('ein', 'wildes')",1
"('wildes', 'tier')",1
"('tier', 'verschlingt')",1
"('verschlingt', 'hier')",1
"('bild', 'mal')",1
"('mal', 'nachgezeichnet')",1
"('nachgezeichnet', 'im')",1
"('im', 'buch')",1
"('buch', 'hieß')",1
"('hieß', 'es')",1
"('es', 'riesenschlangen')",1
"('riesenschlangen', 'verschlingen')",1
"('verschlingen', 'ihre')",1
"('ihre', 'beute')",1
"('beute', 'in')",1
"('einem', 'stück')",1
"('stück', 'ohne')",1
"('ohne', 'sie')",1
"('zu', 'zerkauen')",1
"('zerkauen', 'danach')",1
"('danach', 'können')",1
"('können', 'sie')",1
"('mehr', 'bewegen')",1
"('bewegen', 'und')",1
"('und', 'halten')",1
"('halten', 'sechs')",1
"('sechs', 'monate')",1
"('monate', 'lang')",1
"('lang', 'verdauungsschlaf')",1
"('verdauungsschlaf', 'so')",1
"('ich', 'viel')",1
"('viel', 'über')",1
"('über', 'dschungelabenteuer')",1
"('dschungelabenteuer', 'nachgedacht')",1
"('nachgedacht', 'und')",1
"('dann', 'gelang')",1
"('gelang', 'mir')",1
"('mir', 'mit')",1
"('einem', 'farbstift')",1
"('farbstift', 'meine')",1
"('nr', 'sie')",1
"('sie', 'sah')",1
"('ich', 'zeigte')",1
"('zeigte', 'mein')",1
"('mein', 'meisterwerk')",1
"('meisterwerk', 'den')",1
"('erwachsenen', 'und')",1
"('und', 'habe')",1
"('sie', 'gefragt')",1
"('gefragt', 'ob')",1
"('ob', 'sie')",1
"('sie', 'vor')",1
"('vor', 'meiner')",1
"('zeichnung', 'angst')",1
"('angst', 'hätten')",1
"('mir', 'geantwortet')",1
"('geantwortet', 'warum')",1
"('warum', 'sollte')",1
"('vor', 'einem')",1
"('einem', 'hut')",1
"('hut', 'angst')",1
"('haben', 'dabei')",1
"('dabei', 'war')",1
"('war', 'auf')",1
"('meinem', 'bild')",1
"('bild', 'gar')",1
"('kein', 'hut')",1
"('hut', 'es')",1
"('die', 'einen')",1
"('einen', 'elefanten')",1
"('elefanten', 'verdaut')",1
"('verdaut', 'so')",1
"('also', 'das')",1
"('das', 'innere')",1
"('innere', 'der')",1
"('der', 'schlage')",1
"('schlage', 'gezeichnet')",1
"('großen', 'verständlich')",1
"('verständlich', 'zu')",1
"('machen', 'immer')",1
"('immer', 'muss')",1
"('ihnen', 'alles')",1
"('alles', 'erklären')",1
"('erklären', 'meine')",1
"('nr', 'sah')",1
"('erwachsenen', 'haben')",1
"('mir', 'geraten')",1
"('geraten', 'mich')",1
"('mehr', 'mit')",1
"('mit', 'offenen')",1
"('offenen', 'oder')",1
"('oder', 'geschlossenen')",1
"('geschlossenen', 'riesenschlangen')",1
"('riesenschlangen', 'zu')",1
"('beschäftigen', 'sondern')",1
"('sondern', 'mich')",1
"('mich', 'stattdessen')",1
"('stattdessen', 'mehr')",1
"('mehr', 'für')",1
"('für', 'geografie')",1
"('geografie', 'geschichte')",1
"('geschichte', 'mathe')",1
"('mathe', 'und')",1
"('grammatik', 'zu')",1
"('zu', 'interessieren')",1
"('interessieren', 'so')",1
"('so', 'gab')",1
"('gab', 'ich')",1
"('jahren', 'meine')",1
"('meine', 'vielversprechende')",1
"('vielversprechende', 'malerkarriere')",1
"('malerkarriere', 'auf')",1
"('auf', 'derart')",1
"('derart', 'entmutigt')",1
"('entmutigt', 'war')",1
"('vom', 'misserfolg')",1
"('misserfolg', 'meiner')",1
"('meiner', 'zeichnungen')",1
"('zeichnungen', 'nr')",1
"('nr', 'und')",1
"('und', 'nr')",1
"('nr', 'erwachsene')",1
"('erwachsene', 'verstehen')",1
"('verstehen', 'nie')",1
"('von', 'ganz')",1
"('allein', 'und')",1
"('und', 'für')",1
"('kinder', 'ist')",1
"('es', 'anstrengend')",1
"('anstrengend', 'ihnen')",1
"('ihnen', 'immer')",1
"('immer', 'alles')",1
"('alles', 'zu')",1
"('zu', 'erklären')",1
"('erklären', 'so')",1
"('so', 'musste')",1
"('einen', 'anderen')",1
"('anderen', 'beruf')",1
"('beruf', 'finden')",1
"('ich', 'lernte')",1
"('lernte', 'flugzeuge')",1
"('flugzeuge', 'zu')",1
"('zu', 'steuern')",1
"('steuern', 'ich')",1
"('ich', 'flog')",1
"('flog', 'ein')",1
"('bisschen', 'in')",1
"('welt', 'herum')",1
"('herum', 'und')",1
"('es', 'stimmt')",1
"('stimmt', 'dabei')",1
"('dabei', 'half')",1
"('half', 'mir')",1
"('die', 'geographie')",1
"('geographie', 'auf')",1
"('den', 'ersten')",1
"('ersten', 'blick')",1
"('blick', 'konnte')",1
"('konnte', 'ich')",1
"('ich', 'china')",1
"('china', 'von')",1
"('von', 'arizona')",1
"('arizona', 'unterscheiden')",1
"('unterscheiden', 'das')",1
"('sehr', 'nützlich')",1
"('nützlich', 'wenn')",1
"('nacht', 'verirrt')",1
"('verirrt', 'hat')",1
"('hat', 'so')",1
"('im', 'laufe')",1
"('laufe', 'meines')",1
"('meines', 'lebens')",1
"('lebens', 'mit')",1
"('mit', 'vielen')",1
"('vielen', 'ernsthaften')",1
"('ernsthaften', 'leuten')",1
"('leuten', 'zu')",1
"('habe', 'viel')",1
"('viel', 'bei')",1
"('bei', 'erwachsenen')",1
"('erwachsenen', 'gelebt')",1
"('gelebt', 'und')",1
"('ganz', 'aus')",1
"('nähe', 'betrachtet')",1
"('betrachtet', 'aber')",1
"('aber', 'meine')",1
"('meine', 'meinung')",1
"('meinung', 'über')",1
"('über', 'sie')",1
"('sich', 'deshalb')",1
"('deshalb', 'nicht')",1
"('sonderlich', 'verbessert')",1
"('verbessert', 'wenn')",1
"('einen', 'traf')",1
"('traf', 'der')",1
"('bisschen', 'heller')",1
"('heller', 'vorkam')",1
"('vorkam', 'dann')",1
"('dann', 'testete')",1
"('testete', 'ich')",1
"('mit', 'meiner')",1
"('nr', 'die')",1
"('immer', 'bei')",1
"('mir', 'trug')",1
"('trug', 'ich')",1
"('wollte', 'wissen')",1
"('wissen', 'ob')",1
"('ob', 'er')",1
"('er', 'wirklich')",1
"('wirklich', 'schlau')",1
"('schlau', 'war')",1
"('immer', 'erhielt')",1
"('erhielt', 'ich')",1
"('antwort', 'es')",1
"('ein', 'hut')",1
"('hut', 'so')",1
"('so', 'sprach')",1
"('sprach', 'ich')",1
"('weder', 'von')",1
"('von', 'riesenschlangen')",1
"('riesenschlangen', 'noch')",1
"('noch', 'vom')",1
"('vom', 'urwald')",1
"('urwald', 'oder')",1
"('oder', 'von')",1
"('von', 'sternen')",1
"('sternen', 'ich')",1
"('ich', 'ließ')",1
"('auf', 'ihn')",1
"('ihn', 'ein')",1
"('ich', 'sprach')",1
"('sprach', 'über')",1
"('über', 'bridge')",1
"('bridge', 'golf')",1
"('golf', 'über')",1
"('über', 'politik')",1
"('politik', 'und')",1
"('und', 'krawatten')",1
"('krawatten', 'und')",1
"('der', 'erwachsene')",1
"('erwachsene', 'war')",1
"('war', 'zufrieden')",1
"('zufrieden', 'auf')",1
"('so', 'vernünftigen')",1
"('vernünftigen', 'mann')",1
"('mann', 'zu')",1
"('zu', 'treffen')",1
"('treffen', 'so')",1
"('so', 'lebte')",1
"('lebte', 'ich')",1
"('ich', 'allein')",1
"('allein', 'ohne')",1
"('ohne', 'jemanden')",1
"('jemanden', 'mit')",1
"('ich', 'wirklich')",1
"('wirklich', 'hätte')",1
"('hätte', 'sprechen')",1
"('sprechen', 'können')",1
"('können', 'bis')",1
"('bis', 'ich')",1
"('vor', 'sechs')",1
"('eine', 'panne')",1
"('wüste', 'sahara')",1
"('sahara', 'hatte')",1
"('hatte', 'irgendetwas')",1
"('irgendetwas', 'an')",1
"('motor', 'war')",1
"('war', 'kaputt')",1
"('kaputt', 'gegangen')",1
"('gegangen', 'und')",1
"('weder', 'einen')",1
"('einen', 'mechaniker')",1
"('mechaniker', 'noch')",1
"('noch', 'passagiere')",1
"('passagiere', 'bei')",1
"('mir', 'hatte')",1
"('hatte', 'bereitete')",1
"('bereitete', 'ich')",1
"('mich', 'darauf')",1
"('darauf', 'vor')",1
"('vor', 'die')",1
"('die', 'schwierige')",1
"('schwierige', 'reparatur')",1
"('reparatur', 'ganz')",1
"('allein', 'vorzunehmen')",1
"('vorzunehmen', 'dabei')",1
"('dabei', 'ging')",1
"('ging', 'es')",1
"('mich', 'um')",1
"('um', 'leben')",1
"('leben', 'und')",1
"('und', 'tod')",1
"('tod', 'ich')",1
"('hatte', 'trinkwasser')",1
"('trinkwasser', 'für')",1
"('für', 'knapp')",1
"('knapp', 'acht')",1
"('tage', 'am')",1
"('am', 'ersten')",1
"('ersten', 'abend')",1
"('abend', 'schlief')",1
"('schlief', 'ich')",1
"('sand', 'ein')",1
"('ein', 'tausende')",1
"('tausende', 'meilen')",1
"('gebiet', 'ich')",1
"('war', 'viel')",1
"('viel', 'abgeschiedener')",1
"('abgeschiedener', 'als')",1
"('ein', 'schiffbrüchiger')",1
"('schiffbrüchiger', 'mitten')",1
"('mitten', 'im')",1
"('im', 'ozean')",1
"('ozean', 'so')",1
"('so', 'könnt')",1
"('könnt', 'ihr')",1
"('ihr', 'euch')",1
"('wie', 'überrascht')",1
"('überrascht', 'ich')",1
"('war', 'als')",1
"('bei', 'sonnenaufgang')",1
"('sonnenaufgang', 'von')",1
"('einer', 'leisen')",1
"('leisen', 'lustigen')",1
"('lustigen', 'stimme')",1
"('stimme', 'geweckt')",1
"('geweckt', 'wurde')",1
"('die', 'sagte')",1
"('sagte', 'bitte')",1
"('schaf', 'wie')",1
"('wie', 'bitte')",1
"('ich', 'sprang')",1
"('sprang', 'auf')",1
"('auf', 'als')",1
"('als', 'wäre')",1
"('wäre', 'ich')",1
"('vom', 'blitz')",1
"('blitz', 'getroffen')",1
"('getroffen', 'worden')",1
"('worden', 'ich')",1
"('ich', 'rieb')",1
"('rieb', 'mir')",1
"('augen', 'und')",1
"('schaute', 'genau')",1
"('genau', 'hin')",1
"('sah', 'ein')",1
"('ein', 'außergewöhnliches')",1
"('außergewöhnliches', 'kleines')",1
"('kerlchen', 'das')",1
"('ernst', 'betrachtete')",1
"('betrachtete', 'hier')",1
"('das', 'beste')",1
"('beste', 'porträt')",1
"('porträt', 'das')",1
"('ich', 'später')",1
"('später', 'von')",1
"('stande', 'brachte')",1
"('brachte', 'aber')",1
"('aber', 'natürlich')",1
"('natürlich', 'ist')",1
"('zeichnung', 'weit')",1
"('weit', 'weniger')",1
"('weniger', 'bezaubernd')",1
"('bezaubernd', 'als')",1
"('als', 'das')",1
"('das', 'original')",1
"('original', 'das')",1
"('nicht', 'meine')",1
"('meine', 'schuld')",1
"('schuld', 'die')",1
"('großen', 'haben')",1
"('meiner', 'malerkarriere')",1
"('malerkarriere', 'abgebracht')",1
"('abgebracht', 'als')",1
"('war', 'sodass')",1
"('sodass', 'ich')",1
"('zeichnen', 'gelernt')",1
"('gelernt', 'hatte')",1
"('hatte', 'als')",1
"('als', 'geschlossene')",1
"('und', 'offene')",1
"('offene', 'riesenschlangen')",1
"('riesenschlangen', 'ich')",1
"('schaute', 'also')",1
"('also', 'voller')",1
"('voller', 'verwunderung')",1
"('verwunderung', 'mit')",1
"('mit', 'aufgerissenen')",1
"('aufgerissenen', 'augen')",1
"('augen', 'auf')",1
"('diese', 'erscheinung')",1
"('erscheinung', 'vergesst')",1
"('vergesst', 'nicht')",1
"('war', 'tausend')",1
"('von', 'jeglichem')",1
"('jeglichem', 'besiedelten')",1
"('besiedelten', 'gebiet')",1
"('gebiet', 'dabei')",1
"('dabei', 'schien')",1
"('das', 'kleine')",1
"('kleine', 'kerlchen')",1
"('kerlchen', 'weder')",1
"('weder', 'verirrt')",1
"('verirrt', 'noch')",1
"('noch', 'todmüde')",1
"('todmüde', 'weder')",1
"('weder', 'hungrig')",1
"('hungrig', 'oder')",1
"('oder', 'durstig')",1
"('durstig', 'noch')",1
"('noch', 'todängstlich')",1
"('todängstlich', 'es')",1
"('es', 'wirkte')",1
"('wirkte', 'ganz')",1
"('ganz', 'und')",1
"('und', 'gar')",1
"('kind', 'verloren')",1
"('verloren', 'inmitten')",1
"('inmitten', 'der')",1
"('wüste', 'tausend')",1
"('von', 'jeglicher')",1
"('jeglicher', 'zivilisation')",1
"('zivilisation', 'als')",1
"('mich', 'endlich')",1
"('endlich', 'gefasst')",1
"('gefasst', 'hatte')",1
"('ich', 'aber')",1
"('denn', 'hier')",1
"('hier', 'da')",1
"('da', 'wiederholte')",1
"('er', 'ganz')",1
"('ganz', 'sacht')",1
"('sacht', 'als')",1
"('als', 'handele')",1
"('handele', 'es')",1
"('sehr', 'ernstzunehmende')",1
"('ernstzunehmende', 'angelegenheit')",1
"('angelegenheit', 'bitte')",1
"('schaf', 'bei')",1
"('bei', 'etwas')",1
"('etwas', 'so')",1
"('so', 'beeindruckend')",1
"('beeindruckend', 'rätselhaftem')",1
"('rätselhaftem', 'wagt')",1
"('wagt', 'man')",1
"('zu', 'widersprechen')",1
"('widersprechen', 'so')",1
